smiles,solvent,log_lifetime
O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,C1CCOC1,1.0606978403536118
c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-n4c5ccccc5c5ncccc54)c(-n4c5ccccc5c5ncccc54)c(-n4c5ccccc5c5ncccc54)c3)n2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccc2oc3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3c2c1,1.1613680022349748
CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,C1CCOC1,0.08990511143939793
COC(=O)C(Cc1ccc2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,N#Cc1ccccc1,0.5514499979728752
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,0.7781512503836436
O=C1/C(=C2\Sc3ccccc3C2=O)Sc2ccccc21,CO,-0.16749108729376366
Nc1cccc2cn[nH]c12,CO,0.22788670461367355
CC1(C)C(/C=C/C=C/C=C/C=C2/N(CCC(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCC(=O)O)c2ccc3ccccc3c21,CS(C)=O,-0.060480747381381476
COc1cccc2c1C(=O)c1ccccc1-2,CO,0.5820633629117087
C#CCn1c2ccccc2c2cc(/C=C/c3c(Cl)c(C)c4n3[B-](F)(F)[N+]3=C(C)C(Cl)=C(C)C3=C4c3ccc(I)cc3)ccc21,CS(C)=O,0.48572142648158
Nc1cccc2c1-c1ccccc1C2=O,CC#N,0.6232492903979004
COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(N(C)C)cc4)cc(C)c32)cc1,CCOCC,0.5728716022004803
CCCCC(CC)Cn1c2ccccc2c2cc(-c3ccc4c(c3)-c3cc(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)ccc3S4(=O)=O)ccc21,Cc1ccccc1,0.04921802267018165
Cc1c(C(=O)c2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,ClCCl,0.3740330955456876
CCCCn1c2ccc(C#N)cc2c2cc(C#N)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,ClCCl,0.2810333672477275
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,CCOC(=O)c1ccccc1,-0.0809219076239261
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(Cl)cc1)c64)C(=O)N(c1ccc(Cl)cc1)C5=O,CN(C)C=O,0.6020599913279624
O=C(O)c1c2ccccc2nc2ccccc12,CCO,-0.22184874961635637
Oc1cccc2c(C3(O)C4CC5CC(C4)CC3C5)cccc12,CC#N,0.6493348587121419
COC(=O)c1[nH]c(-c2ccc(OC)cc2)c2nnc3ccc(OC)cc3c12,ClCCl,0.785329835010767
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,C1CCCCC1,1.3905818785504354
O=C1c2ccccc2-c2cnccc21,ClCCl,0.785329835010767
C=CCN(CC=C)c1ccc(-c2cc(-c3ccc(N(CC=C)CC=C)cc3)cc(-c3ccc(N(CC=C)CC=C)cc3)c2)cc1,ClCCl,0.6608654780038692
Nc1ccc2c(c1)Cc1ccccc1-2,CC#N,0.505149978319906
Cc1ccccc1C1=C2C=c3c(oc4ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccccc3oc12,CO,0.6473829701146199
CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1,C1COCCO1,1.2855573090077739
Cc1cccc(Nc2ccccc2C(=O)O)c1C,CCOC(C)=O,0.39093510710337914
Oc1cccc2ccccc12,C1CCCCC1,1.1760912590556813
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O,0.7101173651118162
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Nc4ccccc4)cc3C2=O)Sc2ccc(S(=O)(=O)Nc3ccccc3)cc21,CO,-0.8860566476931632
O=C1c2ccccc2-c2cccc(O)c21,CC#N,0.9854264740830017
COc1ccccc1C1=[N+]2C(=C(c3ccccc3)c3c4c(c(-c5ccccc5OC)n3[B-]2(F)F)C2C=CC4CC2)C2=C1C1C=CC2CC1,ClCCl,0.7075701760979364
CN(C)c1ccc(-c2ccc3n2[B-](F)(F)[N+]2=C(c4ccccc4)C=CC2=C3C(F)(F)F)cc1,ClC(Cl)(Cl)Cl,0.5587085705331657
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(OC(=O)c4ccccc4)cc3OC(=O)c3ccccc3)nc2c1,CC1CCCCC1,-0.44611697335612566
CCc1c(C(=O)OC)c(C(=O)OC)c2ccc(-c3ccccc3)nn12,CCCCCC,1.3236645356081003
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,ClC(Cl)Cl,0.6812412373755872
Cc1ccc(N(CC(=O)[O-])CC(=O)[O-])cc1OCCOc1cc(-c2cc3ccc(C(=O)[O-])cc3[nH]2)ccc1N(CC(=O)[O-])CC(=O)[O-],O,0.146128035678238
CC(=O)c1nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)oc1C,CCO,0.5705429398818975
Cc1ccc(C2=C3C=CC(/C=C/c4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1CCOC1,0.5378190950732742
Clc1nc(Cl)nc(Nc2cc3ccc4cccc5ccc(c2)c3c45)n1,CCCCCCC,2.0881360887005513
Cc1ccc2nc3[nH]c(=O)[nH]c(=O)c3nc2c1,CC#N,-0.22184874961635637
Cc1ccc(C2=C3C=CC(C#Cc4ccccc4)=[N+]3[B-](F)(F)n3c(Cl)ccc32)cc1,C1CCOC1,0.6273658565927327
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([Si](C)(C)C)s5)s4)c4nsnc34)s2)s1,C1CCOC1,0.7634279935629373
CC1=CC(C)=[N+]2C1=Cc1cccn1[B-]2(F)F,CO,0.8020892578817327
CCOC(=O)c1sc(SC)c2c(=O)n(C)nnc12,CCO,0.4623979978989561
CN(C)c1ccc(C=C2Cc3ccccc3C2=O)cc1,CC#N,-0.5376020021010439
COc1ccc(-c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,ClCCl,0.33243845991560533
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,C1CCCCC1,0.07845681805329255
CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CN(C)C=O,0.5622928644564746
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CCCCCCO,-0.8664610916297825
N#Cc1ccccc1N,OCC(F)(F)F,-0.744727494896694
CCN1C(=CC=Cc2n(CC)c3cc(Cl)c(Cl)cc3[n+]2CC)N(CC)c2cc(Cl)c(Cl)cc21,CO,-1.3279021420642825
CC(=O)c1ccc(-c2cnc3nn4ccccc4c3c2)cc1,C1CCOC1,0.5314789170422551
N#Cc1ccc(C2=Cc3cc4ccccc4cc3P2(=O)c2ccccc2)cc1,ClCCl,0.3979400086720376
CC1=CC(c2ccc3cc(N(C)C)ccc3c2)=[O+][B-](F)(F)O1,ClC(Cl)Cl,0.5390760987927766
COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1,CC#N,1.0681858617461617
COc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,C1CCOC1,0.10974669497128063
C(=C/c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c4nsnc34)cc2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)Cl,0.31806333496276157
CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CCCCCCCCCCCCCCCCCl,-0.03621217265444471
COC(=O)[C@@]12N=N[C@@H](C3C[C@H]31)[C@@H]1C[C@@H]12,CC#N,0.9637878273455552
N#Cc1cccc2ccccc12,C1CCOC1,1.0398105541483504
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,ClCCl,0.6532125137753437
CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc2C3=O)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1.2174839442139063
CCC1(CC)c2cc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(C(C)(C)C)ccc4-5)cc3)ccc2-c2ccc(C(C)(C)C)cc21,CCCCO,-0.10237290870955855
c1ccc(-c2cc(-c3ccc4ccc5c(-c6ccnc(-c7ccccn7)c6)ccc6ccc3c4c65)ccn2)nc1,CCCC#N,0.3222192947339193
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4cc(OC)c(OC)c(OC)c4)ccc(c23)C1=O,CCCCCCCCCCCO,0.24303804868629442
N#Cc1cccc(N)c1C#N,O,1.1760912590556813
COc1ncccc1B(O)O,CCCCCC,-0.6757175447023074
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C#Cc3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc2)cc1,ClC(Cl)Cl,0.12710479836480765
COc1cc(N(c2ccccc2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,ClC(Cl)Cl,-0.638272163982407
CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,C1CCOC1,1.1846914308175989
CCN(CC)c1ccc2nc3c4ccccc4c(=O)cc-3oc2c1,ClCCl,0.651278013998144
COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,ClCCl,0.4913616938342727
Cc1cc(=O)oc2cc(/[NH+]=C/C=C3/C=C(C(=O)O)NC(C(=O)O)C3)ccc12,O,-1.4202164033831899
c1cc2ccc3cc4[nH]ccc4c4ccc(c1)c2c34,CCOC(C)=O,0.4471580313422192
Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,CCCC#N,-1.3665315444204136
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C#Cc2ccc(C=O)cc2)cc1,ClCCl,0.7551122663950712
c1ccc2c(c1)OP1(=NP3(=NP(Oc4ccc5ccc6cccc7ccc4c5c67)(Oc4ccc5ccc6cccc7ccc4c5c67)=N1)Oc1ccccc1-c1ccccc1O3)Oc1ccccc1-2,ClCCl,0.08919836680514887
c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccccc5)ccc5ccc2c3c54)cc1,ClCCl,0.7075701760979364
CCC1(CC)c2ccccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,C1CCOC1,0.2787536009528289
c1cc2c3c(c1)-c1cccc4cccc(c14)B3c1cccc3cccc-2c13,Cc1ccccc1,0.8000293592441343
O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(-c3ccc4c(c3)C(=O)c3ccccc3C4=O)cc2)cc1,ClC(Cl)(Cl)Cl,0.45024910831936105
CC1(C)C(/C=C/C2=C(c3ccc(C(=O)O)cc3)/C(=C/C=C3/N(CCCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CC2)=[N+](CCCCS(=O)(=O)[O-])c2ccccc21,O,-0.44369749923271273
CCN1/C(=C\C=C\C=C\C2=[N+](CC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,CN(C)C=O,0.07554696139253074
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,CC#N,0.7403626894942439
CCCCCCCC[Si](C)(C)c1cccc2ccccc12,C1CCCCC1,1.792391689498254
Cc1cc(N(C)C)cc(C)c1/C=C/C=C/c1ccc(C#N)cc1,CCCCOCCCC,-0.42021640338318983
CCCCCn1c2ccc(S(=O)(=O)Cl)cc2c(=O)c2cc(S(=O)(=O)Cl)ccc21,CS(C)=O,1.0034605321095065
COc1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,0.15836249209524964
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccccc2)cc1,CN(C)C=O,0.38021124171160603
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,CS(C)=O,0.829946695941636
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\C#N)c3ccccc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\C#N)c2ccccc2)cc1,ClCCl,0.20411998265592482
COc1ccc(C2=CC(c3ccccc3)=[N+]3C2=Nc2c(-c4ccc(OC)cc4)cc(-c4ccccc4)n2[B-]3(F)F)cc1,Cc1ccccc1,0.1931245983544616
CCCCCCCCCCCCCCCCOC(=O)c1ccc(N(c2ccccc2)c2ccccc2)cc1,CC#N,0.7656685547590141
COC(=O)C(Cc1ccc2oc(-c3c4ccccc4cc4ccccc34)nc2c1)NC(=O)OC(C)(C)C,C1COCCO1,0.7902851640332417
F[B-]1(F)n2c(cc3c4ccccc4c4ccccc4c32)-c2ccc3ccccc3[n+]21,ClCCl,0.6893088591236203
O=C1c2ccccc2-c2ccc(N3CCN(c4ccccc4)CC3)c3cccc1c23,CCCCCCCCO,-0.5376020021010439
O=S(=O)(/N=c1\oc2cccc3c4c(-c5ccccc5)oc5cccc(c(c1-c1ccccc1)c23)c54)C(F)(F)F,O,0.36172783601759284
O=S(=O)(/N=c1\oc2cccc3c4c(-c5ccccc5)oc5cccc(c(c1-c1ccccc1)c23)c54)C(F)(F)F,CCCCCC,0.5797835966168101
Nc1ccc2c3cccc4cccc(c5cccc1c52)c43,ClCCl,0.8325089127062363
CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)c1ccccc1OCCOc1cc(NC(=O)c2ccc3c(c2)C(=O)OC32c3cc(Cl)c(OC(C)=O)cc3Oc3cc(OC(C)=O)c(Cl)cc32)ccc1N(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O,O,-0.03621217265444471
CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,Cc1ccccc1,0.290034611362518
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,ClC(Cl)Cl,0.5490032620257879
CCC1=C(C)C2=C(C)c3c(I)c(I)c(I)n3[B-](F)(F)[N+]2=C1C,C1CCCCC1,-0.48017200622428124
COc1ccc(C2=C3C=CC(C)=[N+]3[B-](F)(F)n3c(C)ccc32)cc1,CO,0.271841606536499
c1ccc(-c2cccc(N3c4cc(-c5ccccc5)ccc4B4c5ccc(N(c6ccccc6)c6ccccc6)cc5N(c5ccccc5)c5cccc3c54)c2)cc1,CCO,0.8633228601204559
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cccc(Oc4ccccc4)c3)nc2c1,CC#N,0.16136800223497488
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,CS(C)=O,0.6730209071288962
COc1ccc2ccc([O-])cc2c1,O,0.6020599913279624
O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,CCO,-0.11350927482751812
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O,CN(C)C=O,0.7193312869837267
O=c1oc2c(ccc3ccccc32)nc1-c1ccccc1,c1ccccc1,0.7781512503836436
COc1ccc(C2=CC(c3ccc4cc(N(C)C)ccc4c3)=[O+][B-](F)(F)O2)cc1,C1CCOC1,0.42813479402878885
c1ccc(-c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccn2)nc1,CCC#N,0.6627578316815741
CC[N+](CC)=c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4cc5c(cc4c3oc-2c1)CCCN5C,ClC(Cl)Cl,0.5786392099680724
Cc1ccc2cc3c(=O)n(C)c(=O)n(C)c3nc2c1,CC(C)O,0.4712917110589386
C(=C/c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(/C=C/c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c4nsnc34)cc2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCOC(C)=O,0.2671717284030138
CCCN1C(=O)c2c3c(c4c(c2C1=O)CCc1cc(-c2ccc(N(C)C)cc2)c(OC)cc1-4)-c1cc(OC)c(-c2ccc(N(C)C)cc2)cc1CC3,C1CCOC1,-0.031517051446064856
Nc1ccccc1C(=O)O,O,0.9344984512435677
CCOC(=O)c1ccc2nc(/N=N/c3ccc(N(CC)CC)cc3)sc2c1,ClCCl,0.7267272090265723
c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,CS(C)=O,0.3096301674258988
CCN(CC)c1cc2ccc3cccc4ccc(c1)c2c34,CCCCCC,1.5352941200427705
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CCOC(C)=O,0.32633586092875144
Nc1cccnc1,CC#N,0.6627578316815741
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CO,0.48287358360875376
c1ccc2c(-c3cncnc3)c3ccccc3c(-c3cncnc3)c2c1,ClCCl,0.8573324964312685
O=C(O)CCCCCNC(=O)c1cccc2c(=O)c3ccccc3[nH]c12,O,0.6232492903979004
CC1=[N+]2C(=Cc3cccn3[B-]2(F)F)C=C1,ClCCl,0.7923916894982539
CCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCC)c(OCCCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCCCC,ClCCl,0.9373172477624943
Cc1ccc(-n2c(-c3ccc(C(F)(F)F)cc3)nc(-c3ccccc3O)c2-c2ccccc2O)cc1,C1CCOC1,0.47943133719773645
F[B-]1(F)OC(c2cccc(Br)c2)=Cc2ccc3ccccc3[n+]21,ClC(Cl)Cl,0.05307844348341968
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,CC(C)=O,0.028977705208777998
CC1=CC2=Nc3nc(C)[n+](C)cc3CN2C=C1,CCO,0.725094521081469
CC1(C)c2ccccc2N(c2ccc3c(c2)-c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2P3(=O)c2ccccc2)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1.0681858617461617
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CNC=O,0.3521825181113625
Oc1ccc2ccccc2c1-c1nc2c(c3c1-c1ccccc1CC3)-c1ccccc1CC2,ClCCl,-0.01322826573375516
Cn1nc(-c2ccccc2)c2n[nH]nc2c1=O,CCO,0.2787536009528289
Nc1ccccc1/C=C/C(F)(F)F,C1CCOC1,0.8645110810583918
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)NC(=O)OC(C)(C)C,NC=O,0.05690485133647255
CCCCCCCCN1c2ccc(C#Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2Sc2cc(C=O)ccc21,CCCCCC,0.7986506454452689
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)C(=O)c3ccc(-c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5)cc3C4=O)cc2)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,1.6127838567197355
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,OCC(O)CO,0.43136376415898736
CC1=CC(C)=[N+]2C1=C(c1ccc(I)cc1)c1c(C)cc(C)n1[B-]2(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1,ClC(Cl)Cl,0.6117233080073418
O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12,[2H]O[2H],0.6394864892685861
CCCCCCCCOc1ccc(C2=C3C(C)=C(C#Cc4ccc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc4)C(C)=[N+]3[B-](F)(F)n3c(C)c(C#Cc4ccc(B(c5c(C)cc(C)cc5C)c5c(C)cc(C)cc5C)cc4)c(C)c32)cc1,ClCCl,0.6424645202421213
COc1ccc(C2=Nc3cccc4[n+]3[B-](F)(O2)OC(c2ccc(OC)cc2)=N4)cc1,ClCCl,0.25527250510330607
O=C1/C(=C2\Sc3ccc(S(=O)(=O)Cl)cc3C2=O)Sc2ccc(S(=O)(=O)Cl)cc21,CS(C)=O,-0.7695510786217261
O=C1C(=c2c(=O)c3c4ccccc4cc4cc5ccccc5c2c43)C(=O)c2ccccc21,Cc1ccccc1,1.0530784434834197
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1,CCO,1.1812717715594616
CCOC(=O)c1sc(SC)c2c(=O)n(C)nnc12,CC#N,0.07918124604762482
c1ccc(-c2nn(-c3ccccn3)c3nc4ccccc4cc23)cc1,C1CCOC1,0.8254261177678232
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,C1CCOC1,-0.22184874961635637
COC(=O)/C=C/c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,0.4471580313422192
O=C1c2ccccc2C(=O)C1C1C(=O)c2c3ccccc3cc3cc4ccccc4c1c23,ClCCl,1.041392685158225
O=C1NC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN(C)C=O,0.4471580313422192
Cc1ccc2c(c1)C(c1ccccc1)(c1ccccc1)c1cc(C)ccc1N2c1ccc2c(c1)Oc1ccccc1B2c1c(C(C)C)cc(C(C)C)cc1C(C)C,Cc1ccccc1,1.3617278360175928
Cc1ccc(-c2cc(-c3ccccc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,ClC(Cl)Cl,1.1172712956557642
COC(=O)C(Cc1ccc2oc(-c3ccc(Nc4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,ClC(Cl)Cl,0.35410843914740087
CC1(C)OB(c2ccc3ccc4cccc5ccc2c3c45)OC1(C)C,Cc1ccccc1,1.5440680443502757
c1ccc2c(c1)cc(-c1cc(-c3nccs3)nc(-c3nccs3)c1)c1ccccc12,ClC(Cl)Cl,0.40483371661993806
COC(=O)C(Cc1ccc2oc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,CC#N,0.6627578316815741
CN(C)c1ccc(/C=C/c2cc[n+](Cc3cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)cc(C[n+]4ccc(/C=C/c5ccc(N(C)C)cc5)cc4)c3)cc2)cc1,CCCCCCCCO,-0.1938200260161128
CN(C)c1c2ccccc2cc2ccccc12,CO,0.6020599913279624
CN(C)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,CCO,0.724275869600789
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,CCOC(C)=O,0.9344984512435677
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)ccc3OC)nc2c1,CC#N,0.3074960379132129
COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,Cc1ccccc1,-1.5228787452803376
COc1cc(/C=C2/SC(=O)NC2=O)cc(OC)c1O,OCCO,0.3521825181113625
CN(C)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,CN(C)C=O,0.7160033436347992
CCCCc1cc(C=O)c2ccc3c(CCCC)cc(N4CCCCC4)c4ccc1c2c34,ClC(Cl)Cl,0.7307822756663892
CCCCOC(=O)c1cc(Cl)c2c3c(Cl)cc4c5c(cc(Cl)c(c6c(Oc7ccc(C(=O)OC)cc7)cc(C(=O)OCCCC)c1c26)c53)C(=O)N(c1c(C(C)C)cccc1C(C)C)C4=O,Cc1ccccc1,0.7846172926328754
Cc1c(C(=O)c2ccc(C(F)(F)F)cc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,ClCCl,0.14448080090274953
